Word,DensityAtRadius0.550,DensityAtRadius0.525,DensityAtRadius0.500,DensityAtRadius0.475,DensityAtRadius0.450,DensityAtRadius0.425,DensityAtRadius0.400,DensityAtRadius0.375,DensityAtRadius0.350,GrowthAtRadius0.550,GrowthAtRadius0.525,GrowthAtRadius0.500,GrowthAtRadius0.475,GrowthAtRadius0.450,GrowthAtRadius0.425,GrowthAtRadius0.400,GrowthAtRadius0.375,GrowthAtRadius0.350,IsNeologism
wake-up,0,0,0,0,1,3,21,102,420,NaN,NaN,NaN,NaN,0.7346504857397093,0.4597577312197378,0.4462454671186411,0.3973772479244248,0.3426889833407491,1
marinade,174,275,394,574,815,1150,1734,2728,4290,0.3858076428247726,0.36651544157321675,0.3415962677279209,0.3309587865202846,0.31666107458559195,0.30389667232622236,0.2917221955761393,0.2693425817293627,0.25862812454452055,1
matchup,4,9,16,34,75,123,206,307,506,0.841090929822162,0.7722774425907915,0.7465570645502511,0.6867110313319013,0.7144114330481686,0.7086407881492185,0.6879008817757306,0.6706578449656588,0.6148834846046245,1
self-concept,0,0,2,10,36,137,377,897,1786,NaN,NaN,0.586171310629515,0.5399474565329687,0.5605009873506367,0.5217485407906087,0.4320213921290708,0.4103032668356493,0.3772723366405933,1
minivan,19,39,60,85,137,226,400,684,1336,0.7799168420893928,0.7284671725388919,0.724430314096555,0.6878005340457499,0.6371156796158666,0.6000920670645842,0.5622305251315984,0.5178755707490629,0.47199510252754573,1
hotline,0,0,0,0,0,0,3,18,86,NaN,NaN,NaN,NaN,NaN,NaN,0.7835299518479965,0.6708100968134283,0.6281834438519232,1
aerobics,0,2,3,5,8,14,33,65,151,NaN,0.911810135670029,0.6027134650596891,0.6891150864101555,0.6827576592651572,0.5776672446642335,0.5496869166369741,0.5169586538866413,0.5260401135409282,1
subset,1,4,17,72,254,602,1227,2195,3429,0.38896796707451264,0.5516884245939109,0.5236441860140509,0.4690224765253535,0.4189325733264692,0.4009515700311462,0.377643727177055,0.3552309481457744,0.3483122485705144,1
pretest,0,0,0,9,44,157,408,961,1955,NaN,NaN,NaN,0.5270202256361993,0.5239832799739088,0.5053084535641673,0.4643075269120918,0.4439667034698101,0.4193571726881327,1
vibe,0,1,1,4,12,36,139,395,1096,NaN,0.787549275454943,0.787549275454943,0.7219449255034418,0.561214875125795,0.5549959882965528,0.453072475341585,0.4370829151834623,0.3879659714091572,1
wetland,15,30,54,110,205,389,729,1332,2427,0.6249624821758252,0.5825530380970005,0.53512640526623,0.5154495632998884,0.41012680306398164,0.36078379849041115,0.34142791868172895,0.3254694019425916,0.3085875167923197,1
sexism,2,7,28,94,219,483,932,1679,2810,0.7626154488608774,0.5395790909590671,0.41234949003317717,0.3197882671186146,0.30796197632401656,0.2838458974598674,0.29841235701232,0.30167412495360163,0.29072006755997276,1
remediation,0,3,18,57,191,472,928,1654,2641,NaN,0.5441679675328154,0.6323491458728041,0.6028006394482128,0.5327911492555044,0.5274976415904074,0.4813682342664489,0.4482504770781471,0.42443391379913115,1
whos,0,0,0,3,6,42,207,489,1069,NaN,NaN,NaN,0.4247997383953108,0.49039074597345994,0.3232853328369935,0.3206443641566462,0.31154089309292393,0.28160606290219287,1
mindset,4,8,49,176,480,1075,2021,3306,4851,0.7759825135028882,0.7680680441410728,0.5901510827838148,0.5184953314311013,0.46632745241628865,0.4377793313783559,0.3954029844852216,0.3725533595659162,0.35187276165686177,1
bandwidth,0,0,10,30,81,178,387,790,1550,NaN,NaN,0.643852935718393,0.5524347893240478,0.53654326392347,0.4963233396003021,0.4846062776087269,0.4708183429147931,0.44605849162599126,1
vegan,2,19,55,122,222,330,471,677,1088,0.8398144422553537,0.6087541374261466,0.592262736161136,0.5659809143544897,0.5121679130096688,0.4761940111023584,0.4311552441922257,0.39098667926962954,0.3479773547527377,1
coauthor,0,0,0,1,4,9,27,68,134,NaN,NaN,NaN,0.8621736463940485,0.7338752394159205,0.7074581056380789,0.7271744260536589,0.6843076289138003,0.6590295844947183,1
antioxidant,20,52,142,294,484,788,1137,1643,2422,0.7269120948157833,0.6645957160968324,0.5943443432542155,0.5326546675866516,0.5096477422045944,0.47050735503121693,0.4457703364614936,0.4201453157969726,0.39130307314347196,1
deforestation,7,15,28,71,161,324,638,1247,2226,0.6384526014900521,0.6379067204705423,0.47746170156501394,0.501329464103343,0.5127861165064809,0.5076931113353421,0.4564941269880937,0.41686193427396245,0.3954299374710908,1
mozzarella,256,337,425,572,755,1033,1510,2311,3662,0.4763039643893472,0.4501212557379036,0.4133106400560374,0.3932056777650364,0.35540745211133584,0.3187957388882377,0.29944875206806243,0.282444893492004,0.26691083384463843,1
pesto,355,450,587,758,1025,1426,2090,3256,5000,0.42080762013798734,0.37765337455186176,0.35106286620685123,0.33217887359231174,0.2953181106899298,0.2697071298507003,0.24835910614293946,0.23671280047986154,0.22254744902476695,1
biosphere,0,1,1,1,2,10,37,144,469,NaN,0.6496804009072564,0.6496804009072564,0.6496804009072564,0.36250789911203896,0.3807770464286596,0.424372766926427,0.40759852074639535,0.3798942452528088,1
entrepreneurship,2,13,33,91,237,506,960,1681,2750,0.02698152762431205,0.47193393743921713,0.5879533625287175,0.5779849893723785,0.5282286175731523,0.5106135082743019,0.4962461402437646,0.45675345227000114,0.4240303570204279,1
pts,0,0,0,1,1,1,2,7,27,NaN,NaN,NaN,0.7993229323289167,0.7993229323289167,0.7993229323289167,0.6798095915128585,0.5809106158748542,0.43992549536979303,1
startup,1,1,4,22,66,175,401,823,1599,0.5734342902873338,0.5734342902873338,0.4413783529114684,0.5867560360802433,0.5705233868513045,0.5741771373642162,0.5595386666540493,0.5410357775390006,0.5186445388201149,1
replication,1,18,83,270,621,1197,1969,3018,4276,0.82478635292361,0.4536727099640191,0.5080601848667792,0.43619922959182167,0.43043392673562547,0.4139686426731671,0.4088331281839864,0.39527780243429456,0.3746685342699305,1
prosthesis,1,7,23,81,220,496,955,1700,2781,0.5662455928189286,0.5125213721619934,0.5738001907348881,0.5841011039050833,0.4734382110312441,0.44891144349928364,0.41381195867668064,0.40070662623097364,0.38579786116816117,1
fundraiser,1,3,4,11,23,61,163,410,897,0.7283156983410068,0.7591580410646115,0.7590725643968508,0.5736958058672591,0.6551412059132705,0.6030332430913543,0.5566972344763447,0.5004078988820424,0.4760836191607949,1
chi-square,0,0,0,2,10,30,102,295,799,NaN,NaN,NaN,0.4257553680610614,0.4819366311608137,0.4350245078361511,0.45687412790152676,0.42427781463820424,0.40687519521611715,1
postmodernism,26,57,109,226,429,774,1271,2019,3022,0.7128256915878555,0.6153764694021456,0.5985382578709512,0.530401507503682,0.4778136388976303,0.44525810088364853,0.411061317868665,0.36697496109798106,0.33379333388373966,1
arugula,235,347,470,616,835,1161,1701,2547,3979,0.4542708609967958,0.4004283625244218,0.3553754539403603,0.32551776139173294,0.29458194896527545,0.2652976606318674,0.2431065832973261,0.23234108372950954,0.22887695834634295,1
aquaculture,1,7,26,61,153,305,612,1163,2072,-0.5789473684210527,0.4611917499312873,0.5122144682329515,0.5817306637377079,0.5789088041432789,0.5348849935764944,0.46801340007164555,0.4573755448037419,0.4246727322038962,1
rainforest,0,0,3,11,21,70,179,448,953,NaN,NaN,0.8061488574167502,0.4265976014327879,0.35982379635351236,0.28840848184594936,0.2729459154669854,0.23075404844455047,0.21813494259594654,1
cardio,0,0,1,1,5,8,30,86,275,NaN,NaN,0.9025017662272852,0.9025017662272852,0.692643140849159,0.68164377920185,0.649423721392293,0.5185777986023747,0.503517482864763,1
mind-set,0,2,4,6,25,120,368,987,2130,NaN,0.7420718513497625,0.8111318999165922,0.78708913763846,0.6391328758245353,0.5392476983035462,0.4794154487486883,0.44105996125185065,0.39474909831439553,1
percentile,0,0,0,0,3,15,32,78,183,NaN,NaN,NaN,NaN,0.5369374093480622,0.5624005120421042,0.516798164810772,0.512142370960324,0.4724749566893208,1
taxonomy,0,3,7,33,104,237,505,1050,1860,NaN,0.5233400618334759,0.6144293991044603,0.4628732756237105,0.4427475716211657,0.4267139817054703,0.38457155074613786,0.3672926415429934,0.3359256652015737,1
trailhead,0,13,32,56,127,256,472,820,1341,NaN,0.391043375270379,0.272864863664033,0.30780944514478153,0.3110215135286405,0.27832934724810476,0.27039889362861275,0.26483424554354806,0.2672293000808075,1
dumpster,6,30,82,241,529,1029,1838,2979,4561,0.8390716369801868,0.514191820124379,0.4451385896277065,0.428435911614828,0.423066566554664,0.38192999712338577,0.3564794874245725,0.3331822913998068,0.32051275976894905,1
cyber,0,0,0,0,0,1,6,31,144,NaN,NaN,NaN,NaN,NaN,0.9016810688970285,0.6055979816442728,0.5878620043747027,0.5739424942233593,1
caregiving,0,1,5,13,36,100,272,683,1451,NaN,0.9157192172750661,0.7785918764687899,0.6377935946430641,0.5527892165655302,0.5067202911521703,0.4547791664267878,0.4320197992841262,0.403106546999985,1
carcinoma,55,151,285,502,796,1084,1466,1996,2681,0.6303774945511101,0.5918122623234247,0.5263016490626137,0.4869071697342201,0.46681927346461394,0.45427217635785866,0.42977497787124325,0.3958191984160569,0.37059784982778593,1
ricotta,331,439,583,768,1033,1490,2230,3391,5000,0.4101045117838826,0.38232273975727205,0.357128002947528,0.335645551255041,0.31359645132603337,0.28786032562528363,0.26815973809234683,0.24775044320724804,0.2368109420901301,1
conceptualization,103,241,481,835,1321,1979,2982,4248,5000,0.5635185149785904,0.49604038474117407,0.45876336680129115,0.4324706291217931,0.41208087788176506,0.378725898170694,0.3563433376001009,0.33658563594806373,0.3282047495490086,1
methamphetamine,4,5,7,11,23,49,118,284,670,0.8901785381993228,0.8948053692591487,0.868930614625271,0.7520444580962952,0.6630968836107342,0.6297856874381523,0.570403740297799,0.5670049514866654,0.5239885832534285,1
payback,0,1,2,3,11,36,157,584,1468,NaN,0.7852778006881367,0.8099277764944908,0.7159866485069254,0.6088413547158191,0.5281657635760861,0.44698265448953783,0.4022824889719371,0.37577044693332273,1
subgroup,1,1,11,41,113,329,730,1457,2537,0.38896796707451264,0.38896796707451264,0.4611778981382258,0.40596260193149514,0.3736150563706397,0.40389764345841467,0.3934177058093725,0.3734344237533376,0.35463264752123475,1
facilitator,0,1,4,10,17,48,132,330,758,NaN,0.8510110695050811,0.6018316801545054,0.6141276425212754,0.5403020117712066,0.5621537111127907,0.4467742571699754,0.45112452826530675,0.43610415238155165,1
daycare,3,6,10,21,38,78,167,350,763,0.6276218494205622,0.7068223374842875,0.6416928501997928,0.6488722446781764,0.6239843278658987,0.5858328764714341,0.5438320539592792,0.5077683137604647,0.475834615971203,1
dot-com,1,1,1,2,5,12,34,91,217,0.9128753497471391,0.9128753497471391,0.9128753497471391,0.9347658482481827,0.8348609281075202,0.7235564670363125,0.6515296309468172,0.6005220299695905,0.5775958772913419,1
predation,3,9,33,82,184,389,842,1641,2878,0.5210312198364918,0.4649652557513409,0.47569002936720206,0.40945635273471137,0.393523243049488,0.336505083277936,0.3055806539422669,0.29526506299387884,0.2824336880700013,1
canola,300,470,714,1046,1482,2041,2882,4069,5000,0.38564530804865055,0.36887655628503097,0.376393471645504,0.36169636213220835,0.34566092171617796,0.33496574886701197,0.3219929290662141,0.3112105709040502,0.30471114457827564,1
moisturizer,3,7,14,27,83,183,388,799,1607,0.8464505112948496,0.7479446451693418,0.7519690835318519,0.7263168539925161,0.49400701352248955,0.45106178654190626,0.4124212444766005,0.366033156461581,0.34589531639444476,1
weight-loss,0,0,0,3,13,22,60,153,352,NaN,NaN,NaN,0.7258590023355956,0.6629902432481354,0.6306372483288855,0.5867704852824647,0.5697881797287168,0.557150511380106,1
coursework,5,12,17,37,65,106,207,446,895,0.7183183245266558,0.5611626326376243,0.5514385644052174,0.5756567342165234,0.49036823449416495,0.5112102952007086,0.48480198697078597,0.43140746515263523,0.4240361556066428,1
spreadsheet,1,1,3,7,16,44,104,243,593,0.9016810688970285,0.9016810688970285,0.6137933630842675,0.692283824542142,0.5686127729893117,0.6103171643827312,0.563855700997281,0.4949814355780281,0.4534592780932279,1
midlife,0,1,2,3,5,20,65,210,588,NaN,0.931337243369722,0.9215583217096983,0.9249137674928721,0.822703326189956,0.564069770260143,0.578058194675724,0.5167743343393122,0.45970281882512937,1
couscous,212,306,407,510,667,886,1233,1785,2849,0.46339210887282595,0.42453660051654607,0.3902966845062767,0.36013641155207526,0.3446612701192093,0.31575980217150335,0.28020357023997305,0.2588463667529886,0.2372399318777732,1
nanotechnology,3,12,24,54,100,233,523,1052,1927,0.7388258927049004,0.6193860838805528,0.6273385533726342,0.6191504701889063,0.5994451362703426,0.5607472242466862,0.5317030261973932,0.5144622875964033,0.48820397589729686,1
homophobia,5,10,36,110,265,585,1083,1925,3071,0.7490609897678698,0.4368893726404954,0.4981619324439975,0.4549196402252353,0.36660193637950245,0.3358610182891321,0.3406514167638336,0.32862627593032495,0.3092074338277757,1
inpatient,11,18,30,52,139,304,585,1056,1859,0.6896194318997764,0.6420364863758009,0.6412782785439393,0.6274312495391884,0.5852614223307895,0.5696284900601076,0.5463251388043917,0.5110643349528307,0.48577613072007375,1
pathogen,55,95,204,405,708,1115,1673,2403,3471,0.5739522064171069,0.5758076592568642,0.562790413560837,0.52067901838193,0.4918655273705551,0.474042790297742,0.4443294193678399,0.4134015555325086,0.382911403593573,1
optimization,31,98,234,521,993,1744,2686,3854,5000,0.5993658092184201,0.5433009567225512,0.5103167894793856,0.48003515066556196,0.47404357199330605,0.4510711090872715,0.4449945276333379,0.4340398214327382,0.41920465134699425,1
poetics,15,57,125,278,570,996,1596,2429,3565,0.3880751284615859,0.4306186454557805,0.41828969714807246,0.39252965196169787,0.3513778610845582,0.30482337739209014,0.2922989604594772,0.2731835905967992,0.24902944260878362,1
aka,0,0,1,1,3,12,68,241,669,NaN,NaN,0.1475748194014448,0.1475748194014448,0.22509798886777418,0.35609939484875275,0.4165970980976868,0.43363347967018867,0.36970282830565526,1
risotto,229,315,416,545,734,1017,1615,2741,4499,0.44133607359408195,0.39929867198843,0.3748919542966887,0.3485491605034067,0.3065819808820829,0.2512496308364837,0.1824926438041014,0.14546540347869644,0.13742451802434913,1
functionality,6,19,54,161,419,896,1772,3045,4696,0.5623850044343885,0.562681302360192,0.4288331935323083,0.4149739126977685,0.4194955647338636,0.4094308402154936,0.38800296120144145,0.37672135927313766,0.3698891152318014,1
epicenter,0,0,1,1,5,20,91,258,707,NaN,NaN,0.9731682146542827,0.9731682146542827,0.36767494769080217,0.4626193267506341,0.4649187755961168,0.4386912142806703,0.42518195822985033,1
finalist,0,1,3,6,13,30,82,174,370,NaN,0.787549275454943,0.31135738923968814,0.5980885235467784,0.6520136430709299,0.6760338450707587,0.6504652597825746,0.6272323208465356,0.6033061433279876,1
dopamine,25,64,147,321,600,961,1424,2029,2856,0.656915892611169,0.6496567628392431,0.6057557265551317,0.5524031415306422,0.528455304990059,0.5027377745074577,0.4775128855394733,0.4498163335049388,0.42885517649613886,1
encryption,0,1,5,27,78,193,443,955,1915,NaN,0.4818694246524266,0.6250155941764832,0.5015374583143932,0.49904570588894515,0.5175847415782301,0.49051266225812956,0.4683509565129007,0.4455182565226616,1
practicum,1,2,8,21,48,82,219,456,1042,0.8557063029920057,0.3994587233444869,0.7001135050444149,0.5803172686609346,0.49959025443314675,0.4924349083249447,0.47979751594794634,0.44695918363415804,0.4267545650850754,1
e-commerce,4,13,35,80,151,320,607,1110,1931,0.46882456507666725,0.5479521295757034,0.5621044324932006,0.5721165958758994,0.5876813174710158,0.5698952404157198,0.5503673045417932,0.5293518406387402,0.49600284352987195,1
high-resolution,25,52,97,175,323,589,1009,1714,2786,0.6498415813932159,0.6035834331640746,0.5673170101949682,0.5434166454479525,0.511785649498212,0.48279586865432417,0.46472742655581245,0.43717484401823775,0.4174474560864768,1
test-retest,0,0,0,0,1,23,119,364,1025,NaN,NaN,NaN,NaN,0.44596542830577524,0.5058685490239772,0.48341100374766766,0.4489289425472005,0.3986540384380273,1
subtest,0,0,0,13,50,153,437,1053,2181,NaN,NaN,NaN,0.5024830582670967,0.40075689298374395,0.40185691605808727,0.3837392589172395,0.35709601789845546,0.33322806987153025,1
connector,3,21,61,126,261,466,822,1371,2254,0.2985037933085521,0.5227814641104715,0.5360772973110405,0.5058306669833424,0.48079098087562266,0.45762806210072354,0.44836676843549933,0.4233648738223599,0.4108651339087539,1
meta-analysis,0,0,2,15,50,119,341,765,1476,NaN,NaN,0.6459371485010288,0.5947985225809401,0.6235297524261346,0.5473615811298471,0.5385118859066025,0.5141987035353813,0.4758701278081686,1
lasagna,224,300,409,521,673,956,1452,2285,3773,0.4882765207121737,0.4562971330554977,0.4213088880283095,0.40689602486737886,0.37691592323040535,0.3444657909533013,0.31579355340581694,0.2859198135790325,0.2565538887979642,1
lambda,0,0,1,1,7,29,62,121,294,NaN,NaN,0.7523219814241485,0.7523219814241485,0.544886099118855,0.397041963460434,0.2914230320745131,0.26871059839581757,0.30405363446364575,1
pixel,7,26,51,114,207,384,705,1245,2081,0.5129279691943828,0.5904682292752912,0.5415224312997852,0.5023778891718902,0.47434299303922783,0.4444207547805867,0.4060536233609088,0.38573695154439713,0.3656686465241211,1
blogger,4,5,13,22,60,127,297,641,1238,0.4664602999635825,0.5574819654610621,0.7133998839794656,0.7009497585445215,0.6802049069450871,0.6339656958728475,0.5796927114386006,0.5415170858783243,0.4954496184448621,1
hyperactivity,2,13,54,105,243,432,671,1055,1764,0.13332132275902492,0.5140826645812124,0.5877676097365021,0.5706005925449354,0.564943336943286,0.5437169279358017,0.5099058883092973,0.48420792226607956,0.4397872064188279,1
categorization,22,75,222,477,899,1498,2399,3568,5000,0.5718989200015139,0.479812559981398,0.45280571904882116,0.4196033889079117,0.4002341510521501,0.3684619424515137,0.3402610973794756,0.3202046411895985,0.3095119002162883,1
neuroscience,32,50,68,99,171,277,441,728,1235,0.6370660350060475,0.5733345065842032,0.5198188638063459,0.5005309266318863,0.5196598924668271,0.48744013701603894,0.48413043764175595,0.47658988662242585,0.4460677941034687,1
karaoke,0,1,12,32,77,200,413,906,1817,NaN,0.8660457691681639,0.7126131748403594,0.681841159673346,0.6388439484688688,0.5561780886582399,0.49966072387925997,0.44097960274127074,0.4037712267037928,1
steelhead,14,18,37,53,97,145,255,480,972,0.4991107162709082,0.433699128463256,0.42802270486775623,0.39997740798618747,0.29687405966926167,0.30415793602691304,0.25383348978233966,0.22565045934580816,0.21598757654171793,1
veggie,57,114,205,318,454,662,972,1546,2598,0.6127977935792842,0.5590552028463202,0.4990090869498511,0.45572845852894595,0.42058412393338507,0.39070386765355797,0.3548860568477872,0.3287038545926774,0.3009166560064466,1
